duration,total_ram,free_ram,total_disk,free_disk,processor
293.0,16.0,4.11,256.0,186.97,intel i3
248.0,16.0,5.87,256.0,106.12,amd ryzen 3
118.0,16.0,10.29,512.0,428.06,amd ryzen 5
205.0,16.0,6.05,256.0,64.02,intel i5
25.0,,16.09,256.0,246.0,amd ryzen 5
100.0,16.0,,256.0,246.0,amd ryzen 7
113.0,16.0,6.14,256.0,83.35,intel i7
229.0,16.0,7.21,256.0,32.94,amd ryzen 3
185.0,16.0,11.01,512.0,320.84,amd ryzen 3
135.0,16.0,10.25,512.0,217.45,amd ryzen 5
188.0,16.0,4.03,256.0,126.98,amd ryzen 5
122.0,32.0,15.15,512.0,338.64,
236.0,16.0,1.98,256.0,218.59,intel i5
106.0,16.0,6.9,256.0,,amd ryzen 7
242.0,16.0,7.93,512.0,318.0,intel i3
172.0,16.0,7.42,256.0,54.9,amd ryzen 5
25.0,32.0,15.71,256.0,237.84,amd ryzen 7
195.0,16.0,6.56,256.0,118.87,intel i5
258.0,16.0,7.31,512.0,343.19,intel i3
147.0,16.0,4.04,256.0,152.18,intel i7
283.0,,6.5,256.0,146.31,intel i3
37.0,32.0,16.21,256.0,116.7,amd ryzen 5
254.0,16.0,4.03,512.0,268.69,amd ryzen 3
245.0,16.0,6.7,256.0,106.14,intel i3
162.0,32.0,15.18,256.0,123.37,intel i3
128.0,32.0,17.53,256.0,117.22,intel i3
147.0,16.0,8.22,256.0,189.6,amd ryzen 5
156.0,16.0,8.97,512.0,305.28,intel i5
153.0,32.0,12.6,256.0,138.98,amd ryzen 3
52.0,16.0,8.91,256.0,42.36,amd ryzen 7
58.0,16.0,9.05,512.0,250.82,amd ryzen 7
223.0,16.0,8.35,512.0,226.25,amd ryzen 3
172.0,16.0,6.05,256.0,188.63,amd ryzen 5
79.0,16.0,8.16,256.0,161.08,amd ryzen 7
120.0,16.0,5.71,256.0,71.35,intel i7
117.0,16.0,9.21,256.0,113.53,amd ryzen 5
143.0,16.0,8.02,256.0,77.49,amd ryzen 5
243.0,16.0,9.35,512.0,261.95,intel i3
82.0,16.0,9.36,256.0,162.12,amd ryzen 7
126.0,16.0,9.32,512.0,246.87,intel i7
188.0,16.0,5.12,512.0,200.62,intel i5
70.0,32.0,17.23,512.0,100.06,intel i5
102.0,16.0,8.64,256.0,154.85,amd ryzen 7
221.0,16.0,6.26,256.0,140.6,amd ryzen 3
42.0,32.0,14.65,256.0,143.48,intel i7
175.0,16.0,6.82,512.0,280.76,amd ryzen 5
183.0,16.0,6.97,512.0,299.41,intel i5
142.0,16.0,8.58,512.0,247.71,amd ryzen 5
45.0,32.0,12.75,256.0,75.77,intel i7
134.0,16.0,5.78,512.0,258.94,amd ryzen 7
53.0,16.0,10.41,512.0,357.65,amd ryzen 7
196.0,16.0,10.72,256.0,102.52,amd ryzen 3
57.0,,7.88,512.0,371.68,amd ryzen 7
94.0,32.0,16.1,512.0,209.1,intel i5
298.0,16.0,6.43,512.0,287.0,intel i3
103.0,16.0,7.33,512.0,259.65,intel i7
179.0,16.0,6.25,512.0,243.73,amd ryzen 5
40.0,32.0,14.55,256.0,150.43,intel i7
62.0,16.0,10.64,256.0,156.87,intel i7
243.0,16.0,7.37,256.0,100.97,amd ryzen 3
125.0,32.0,13.79,512.0,205.75,intel i5
199.0,32.0,11.13,256.0,103.71,intel i3
34.0,16.0,10.9,256.0,246.0,amd ryzen 7
51.0,32.0,18.03,256.0,218.44,amd ryzen 5
25.0,32.0,16.49,512.0,258.48,intel i7
270.0,16.0,6.02,512.0,265.02,intel i3
131.0,16.0,5.65,512.0,351.44,intel i7
25.0,32.0,16.69,256.0,,amd ryzen 7
73.0,32.0,14.1,256.0,190.56,amd ryzen 5
106.0,32.0,12.72,512.0,286.37,intel i5
165.0,16.0,7.74,256.0,157.81,amd ryzen 5
119.0,16.0,5.15,512.0,263.77,amd ryzen 7
232.0,16.0,2.18,256.0,189.97,intel i5
129.0,32.0,14.98,512.0,286.64,amd ryzen 3
128.0,16.0,5.92,512.0,403.85,amd ryzen 7
274.0,16.0,5.06,256.0,97.0,amd ryzen 3
123.0,16.0,6.95,512.0,267.41,amd ryzen 7
265.0,16.0,4.98,256.0,100.88,amd ryzen 3
61.0,,10.63,256.0,178.59,amd ryzen 7
125.0,32.0,12.51,512.0,252.07,intel i5
25.0,32.0,14.74,512.0,259.49,amd ryzen 7
165.0,16.0,6.09,512.0,354.88,amd ryzen 5
254.0,16.0,7.79,256.0,80.96,intel i3
108.0,16.0,5.72,512.0,459.13,amd ryzen 7
96.0,16.0,7.57,256.0,196.16,amd ryzen 7
41.0,32.0,16.6,256.0,228.23,intel i7
52.0,32.0,15.25,256.0,161.61,amd ryzen 5
183.0,32.0,12.61,256.0,76.23,intel i3
89.0,16.0,6.37,256.0,232.75,amd ryzen 7
146.0,32.0,14.64,256.0,152.33,amd ryzen 3
87.0,32.0,13.09,512.0,305.68,amd ryzen 5
184.0,16.0,7.55,512.0,386.61,intel i5
163.0,32.0,14.38,512.0,161.79,amd ryzen 3
97.0,32.0,14.26,512.0,399.09,intel i7
233.0,16.0,4.45,256.0,231.64,amd ryzen 3
134.0,16.0,7.35,256.0,114.0,amd ryzen 5
66.0,32.0,9.18,256.0,157.17,amd ryzen 7
187.0,16.0,4.69,512.0,277.68,amd ryzen 5
122.0,16.0,12.23,512.0,233.13,intel i5
163.0,16.0,6.93,512.0,305.93,amd ryzen 5
33.0,32.0,14.79,512.0,192.84,intel i7
92.0,16.0,9.64,512.0,255.71,intel i7
87.0,16.0,6.33,512.0,150.75,amd ryzen 7
255.0,16.0,3.12,512.0,216.65,intel i5
151.0,32.0,13.89,256.0,191.96,amd ryzen 3
44.0,32.0,18.09,512.0,388.95,intel i5
53.0,32.0,14.64,512.0,295.13,intel i7
222.0,16.0,6.84,256.0,,amd ryzen 3
112.0,16.0,7.42,512.0,274.67,intel i7
213.0,16.0,9.34,256.0,125.05,amd ryzen 3
143.0,16.0,7.23,512.0,272.11,intel i7
25.0,32.0,15.73,256.0,246.0,intel i7
25.0,32.0,17.7,512.0,158.94,amd ryzen 7
309.0,16.0,9.5,256.0,148.15,intel i5
62.0,32.0,12.52,256.0,166.14,intel i7
131.0,16.0,8.47,512.0,315.55,amd ryzen 5
208.0,16.0,5.46,256.0,10.0,intel i5
158.0,16.0,9.47,512.0,248.9,intel i5
160.0,16.0,4.31,512.0,337.51,amd ryzen 7
130.0,16.0,4.6,512.0,339.93,amd ryzen 7
200.0,16.0,4.52,256.0,159.33,amd ryzen 5
125.0,16.0,6.47,256.0,234.17,intel i7
26.0,32.0,13.03,256.0,158.5,amd ryzen 7
117.0,32.0,12.15,512.0,182.26,amd ryzen 5
148.0,32.0,12.7,256.0,246.0,amd ryzen 3
34.0,32.0,13.38,256.0,232.13,intel i7
131.0,32.0,14.07,512.0,291.19,amd ryzen 3
25.0,32.0,15.48,512.0,286.48,amd ryzen 7
234.0,32.0,10.96,512.0,232.32,intel i3
184.0,16.0,5.68,512.0,223.07,amd ryzen 5
139.0,32.0,17.1,256.0,70.74,intel i3
160.0,16.0,4.2,256.0,191.04,intel i7
76.0,32.0,13.91,512.0,297.52,amd ryzen 5
136.0,16.0,5.05,512.0,257.49,intel i7
56.0,16.0,12.18,256.0,170.07,amd ryzen 7
174.0,16.0,4.38,512.0,306.06,amd ryzen 5
67.0,32.0,14.95,256.0,202.08,amd ryzen 5
186.0,16.0,7.13,512.0,202.74,intel i5
235.0,16.0,5.82,256.0,157.75,amd ryzen 3
77.0,16.0,8.32,256.0,191.27,amd ryzen 7
237.0,16.0,8.1,256.0,117.88,intel i3
99.0,16.0,8.36,256.0,186.44,amd ryzen 7
186.0,16.0,12.44,256.0,206.78,amd ryzen 3
165.0,16.0,7.19,256.0,62.08,amd ryzen 5
86.0,32.0,11.64,512.0,223.72,intel i7
82.0,16.0,6.61,512.0,401.48,amd ryzen 7
213.0,32.0,10.16,512.0,338.34,intel i3
182.0,16.0,7.16,512.0,108.87,intel i5
84.0,16.0,8.11,256.0,246.0,amd ryzen 7
257.0,16.0,5.61,512.0,160.4,amd ryzen 3
167.0,32.0,13.73,256.0,215.63,amd ryzen 3
222.0,16.0,7.97,256.0,118.23,amd ryzen 3
79.0,16.0,8.51,512.0,396.23,amd ryzen 7
194.0,16.0,10.68,256.0,186.11,intel i3
26.0,32.0,15.6,256.0,121.26,intel i7
140.0,16.0,8.89,256.0,187.7,amd ryzen 5
75.0,16.0,8.08,256.0,97.77,amd ryzen 7
289.0,16.0,4.37,256.0,193.47,intel i3
133.0,16.0,,256.0,133.51,amd ryzen 7
71.0,16.0,9.19,256.0,246.0,intel i7
272.0,16.0,5.81,256.0,246.0,intel i3
309.0,16.0,4.63,256.0,89.43,intel i3
26.0,32.0,14.68,512.0,,intel i7
103.0,32.0,12.67,512.0,242.45,intel i5
383.0,16.0,5.47,,148.97,amd ryzen 5
87.0,16.0,7.94,256.0,92.85,amd ryzen 7
110.0,16.0,8.19,512.0,349.18,intel i7
102.0,16.0,5.34,512.0,339.04,amd ryzen 7
31.0,32.0,15.41,512.0,344.88,intel i7
70.0,16.0,8.76,256.0,129.45,amd ryzen 7
138.0,16.0,9.03,512.0,308.63,amd ryzen 5
76.0,16.0,9.27,512.0,316.45,amd ryzen 7
73.0,32.0,16.38,256.0,168.46,intel i5
171.0,16.0,7.95,512.0,373.61,intel i5
122.0,32.0,12.58,512.0,409.22,intel i5
43.0,32.0,18.15,256.0,91.73,amd ryzen 5
25.0,32.0,14.65,256.0,246.0,amd ryzen 7
169.0,16.0,6.87,256.0,83.61,intel i5
174.0,16.0,8.45,512.0,200.96,amd ryzen 5
177.0,16.0,7.03,512.0,165.18,intel i5
120.0,16.0,6.9,512.0,310.03,intel i7
151.0,32.0,15.45,256.0,168.75,amd ryzen 3
27.0,32.0,13.23,512.0,153.54,amd ryzen 7
88.0,16.0,6.71,512.0,284.98,amd ryzen 7
229.0,16.0,9.06,256.0,152.07,intel i3
209.0,16.0,7.41,512.0,285.67,amd ryzen 3
207.0,16.0,8.82,512.0,382.28,amd ryzen 3
175.0,32.0,13.62,512.0,308.02,intel i3
64.0,32.0,16.49,256.0,117.05,amd ryzen 5
94.0,16.0,7.17,256.0,79.0,amd ryzen 7
129.0,32.0,16.18,256.0,170.77,intel i3
203.0,16.0,5.59,256.0,50.56,intel i5
30.0,32.0,13.48,,197.53,intel i7
250.0,16.0,6.39,256.0,89.96,intel i3
113.0,32.0,15.91,256.0,234.74,amd ryzen 3
144.0,16.0,8.63,256.0,163.32,intel i5
99.0,16.0,7.09,512.0,328.62,amd ryzen 7
124.0,16.0,5.4,512.0,251.39,intel i7
127.0,16.0,5.07,512.0,212.65,amd ryzen 7
215.0,16.0,8.12,256.0,89.35,amd ryzen 3
244.0,16.0,6.55,512.0,331.23,amd ryzen 3
246.0,16.0,7.68,512.0,296.38,amd ryzen 3
25.0,32.0,14.74,256.0,54.07,amd ryzen 7
124.0,16.0,10.77,512.0,221.54,amd ryzen 5
25.0,32.0,14.78,512.0,242.77,amd ryzen 7
103.0,32.0,15.39,512.0,243.23,intel i5
117.0,32.0,11.69,256.0,166.42,intel i5
111.0,16.0,7.97,256.0,107.51,intel i7
48.0,32.0,15.2,512.0,356.94,intel i7
139.0,16.0,9.6,256.0,92.85,amd ryzen 5
133.0,32.0,12.19,512.0,235.97,intel i5
81.0,32.0,15.24,512.0,240.9,amd ryzen 5
25.0,32.0,13.01,256.0,179.57,amd ryzen 7
124.0,32.0,11.44,256.0,125.3,amd ryzen 5
137.0,16.0,9.83,256.0,74.4,amd ryzen 5
134.0,16.0,7.19,512.0,419.41,amd ryzen 5
156.0,32.0,16.84,,382.45,intel i3
164.0,16.0,6.47,512.0,284.89,intel i5
,32.0,16.25,512.0,311.16,intel i3
183.0,16.0,4.21,512.0,353.71,amd ryzen 5
257.0,16.0,7.04,512.0,424.54,intel i3
59.0,16.0,11.79,256.0,179.79,amd ryzen 7
113.0,16.0,6.06,256.0,123.34,intel i7
149.0,16.0,,256.0,191.42,intel i7
230.0,16.0,7.83,256.0,213.68,amd ryzen 3
109.0,16.0,8.33,512.0,459.52,amd ryzen 7
131.0,16.0,5.99,512.0,403.0,intel i7
160.0,16.0,3.85,256.0,53.44,amd ryzen 7
154.0,16.0,7.05,256.0,86.4,amd ryzen 5
203.0,16.0,10.59,256.0,146.69,intel i3
180.0,32.0,13.32,256.0,246.0,amd ryzen 3
69.0,32.0,12.67,512.0,305.59,intel i7
230.0,16.0,7.97,256.0,85.01,amd ryzen 3
138.0,16.0,4.26,256.0,104.28,amd ryzen 7
210.0,16.0,8.39,512.0,236.15,
152.0,32.0,14.8,512.0,363.72,amd ryzen 3
25.0,32.0,16.48,256.0,188.22,amd ryzen 7
,32.0,14.34,256.0,196.33,intel i7
25.0,16.0,13.29,512.0,336.24,intel i7
185.0,32.0,15.19,512.0,221.98,intel i3
85.0,32.0,16.06,256.0,122.48,intel i5
81.0,16.0,10.74,256.0,164.98,intel i7
228.0,16.0,5.7,512.0,278.95,amd ryzen 3
124.0,16.0,7.7,512.0,291.38,intel i7
236.0,16.0,8.35,256.0,125.97,intel i3
204.0,16.0,4.58,512.0,258.66,intel i5
210.0,16.0,8.66,256.0,137.09,intel i3
201.0,16.0,10.45,256.0,185.95,intel i3
98.0,16.0,7.14,,221.71,amd ryzen 7
73.0,16.0,9.82,256.0,98.07,amd ryzen 7
218.0,32.0,11.58,256.0,67.42,intel i3
193.0,16.0,7.28,512.0,252.91,intel i5
89.0,32.0,12.47,256.0,10.0,amd ryzen 5
57.0,32.0,12.91,256.0,179.85,amd ryzen 7
121.0,16.0,5.99,256.0,246.0,amd ryzen 7
259.0,16.0,8.61,512.0,341.8,intel i3
116.0,32.0,17.16,256.0,90.4,amd ryzen 3
170.0,16.0,7.39,256.0,91.3,intel i5
177.0,16.0,8.19,256.0,154.25,intel i5
263.0,16.0,9.53,512.0,185.03,intel i3
223.0,32.0,11.46,256.0,98.6,intel i3
317.0,16.0,5.42,256.0,76.83,intel i3
106.0,32.0,20.03,512.0,257.6,intel i3
125.0,16.0,12.47,512.0,202.74,amd ryzen 5
104.0,32.0,10.62,512.0,252.33,intel i7
307.0,16.0,4.81,256.0,130.42,intel i3
152.0,16.0,8.17,512.0,,intel i7
66.0,32.0,15.07,256.0,151.9,amd ryzen 5
207.0,16.0,4.54,256.0,95.94,intel i5
65.0,32.0,13.21,256.0,174.74,intel i7
191.0,16.0,1.09,512.0,408.34,intel i7
192.0,16.0,9.37,512.0,255.09,amd ryzen 3
213.0,16.0,8.46,512.0,293.13,amd ryzen 3
192.0,16.0,2.78,512.0,210.99,intel i7
108.0,32.0,13.59,256.0,184.84,intel i5
57.0,32.0,16.84,512.0,192.67,amd ryzen 5
110.0,16.0,,256.0,206.88,intel i7
182.0,16.0,12.81,256.0,96.9,amd ryzen 3
230.0,16.0,8.81,256.0,133.65,amd ryzen 3
163.0,32.0,15.09,512.0,200.05,intel i3
228.0,16.0,8.99,256.0,71.83,intel i3
76.0,32.0,14.87,256.0,237.63,amd ryzen 5
201.0,16.0,6.7,256.0,246.0,intel i5
25.0,32.0,15.69,512.0,414.5,amd ryzen 7
248.0,16.0,5.38,512.0,291.57,amd ryzen 3
57.0,32.0,18.35,256.0,158.6,intel i5
252.0,16.0,5.93,256.0,159.49,amd ryzen 3
57.0,32.0,11.17,256.0,184.01,amd ryzen 7
225.0,16.0,10.4,256.0,60.65,intel i3
110.0,16.0,7.29,256.0,145.94,amd ryzen 7
193.0,16.0,3.63,512.0,426.79,intel i5
145.0,32.0,15.74,256.0,216.44,intel i3
134.0,16.0,6.06,256.0,207.21,intel i7
246.0,16.0,6.09,512.0,243.01,amd ryzen 3
25.0,32.0,18.16,256.0,58.64,amd ryzen 7
151.0,16.0,6.33,512.0,252.17,intel i7
170.0,16.0,4.86,512.0,221.16,amd ryzen 5
234.0,16.0,,256.0,160.47,amd ryzen 3
219.0,16.0,11.35,256.0,176.81,intel i3
88.0,16.0,8.55,512.0,311.48,intel i7
154.0,16.0,9.71,256.0,187.34,amd ryzen 5
205.0,16.0,5.13,512.0,334.39,amd ryzen 5
137.0,32.0,16.24,256.0,39.43,amd ryzen 3
44.0,32.0,14.51,512.0,266.52,intel i7
63.0,32.0,17.38,512.0,268.59,intel i5
103.0,32.0,17.05,256.0,10.0,intel i3
187.0,16.0,5.37,256.0,97.12,intel i7
264.0,16.0,5.39,512.0,220.95,amd ryzen 3
25.0,32.0,13.7,256.0,215.81,amd ryzen 7
169.0,16.0,4.04,256.0,44.46,intel i7
249.0,16.0,8.04,512.0,350.24,intel i3
50.0,32.0,15.19,512.0,145.15,intel i7
41.0,16.0,10.89,256.0,215.78,amd ryzen 7
261.0,16.0,7.09,512.0,336.87,intel i3
220.0,16.0,8.19,512.0,299.46,amd ryzen 3
259.0,16.0,5.59,256.0,167.91,amd ryzen 3
26.0,32.0,13.79,256.0,163.97,amd ryzen 7
59.0,16.0,9.54,512.0,355.38,intel i7
145.0,16.0,3.03,256.0,63.9,intel i7
201.0,16.0,11.32,256.0,90.05,intel i3
103.0,32.0,10.71,512.0,307.92,amd ryzen 5
45.0,32.0,17.02,256.0,10.0,amd ryzen 5
153.0,16.0,9.0,512.0,266.44,intel i5
25.0,32.0,16.86,256.0,117.99,intel i7
222.0,16.0,6.54,512.0,364.47,amd ryzen 3
85.0,32.0,16.59,512.0,211.83,intel i5
155.0,16.0,2.77,256.0,39.86,amd ryzen 7
66.0,16.0,10.3,256.0,135.15,amd ryzen 7
27.0,32.0,16.51,512.0,201.55,amd ryzen 7
40.0,32.0,13.75,256.0,132.8,intel i7
143.0,16.0,9.95,512.0,247.02,intel i5
78.0,16.0,8.74,512.0,,
171.0,32.0,16.01,256.0,246.0,intel i3
55.0,32.0,14.72,256.0,130.34,amd ryzen 5
92.0,16.0,7.78,512.0,187.68,amd ryzen 7
159.0,16.0,6.39,256.0,227.49,intel i7
221.0,16.0,6.59,256.0,155.34,amd ryzen 3
198.0,16.0,9.63,512.0,338.23,intel i3
218.0,16.0,7.66,256.0,155.99,amd ryzen 3
92.0,32.0,15.53,256.0,78.64,intel i5
279.0,16.0,6.9,256.0,222.95,intel i3
237.0,16.0,8.87,512.0,411.16,intel i3
122.0,16.0,6.41,256.0,67.52,amd ryzen 7
97.0,32.0,14.11,256.0,111.62,intel i5
116.0,32.0,17.59,512.0,214.14,amd ryzen 3
276.0,16.0,6.12,256.0,97.33,intel i3
205.0,16.0,,256.0,158.73,amd ryzen 3
151.0,16.0,4.59,512.0,288.83,intel i7
73.0,16.0,9.0,256.0,246.0,amd ryzen 7
128.0,16.0,11.15,512.0,266.94,amd ryzen 5
143.0,16.0,5.01,256.0,159.47,amd ryzen 7
151.0,16.0,8.04,512.0,327.82,amd ryzen 5
42.0,32.0,11.99,512.0,248.09,amd ryzen 7
45.0,32.0,15.23,512.0,308.94,intel i7
122.0,16.0,5.93,512.0,287.71,amd ryzen 7
209.0,16.0,7.79,256.0,138.26,amd ryzen 3
139.0,32.0,13.99,256.0,167.24,amd ryzen 3
80.0,16.0,8.6,,165.68,amd ryzen 7
243.0,16.0,4.56,256.0,69.63,intel i5
229.0,32.0,10.79,,191.78,intel i3
197.0,16.0,6.79,256.0,124.79,intel i5
124.0,16.0,6.54,512.0,265.56,intel i7
215.0,16.0,6.92,256.0,98.92,amd ryzen 3
149.0,32.0,10.23,256.0,246.0,intel i5
175.0,16.0,4.38,512.0,320.43,intel i7
157.0,16.0,6.67,512.0,334.76,amd ryzen 5
116.0,32.0,16.19,256.0,177.87,intel i3
102.0,32.0,15.47,256.0,185.56,
107.0,16.0,7.59,256.0,145.84,intel i7
120.0,32.0,12.43,256.0,53.72,intel i5
155.0,16.0,9.37,256.0,164.4,intel i5
238.0,16.0,9.99,512.0,227.51,intel i3
121.0,16.0,7.52,512.0,502.0,intel i7
157.0,16.0,4.49,512.0,304.36,amd ryzen 5
150.0,16.0,9.05,512.0,353.6,amd ryzen 5
124.0,16.0,5.26,256.0,117.24,intel i7
272.0,16.0,7.04,256.0,246.0,intel i3
114.0,16.0,8.39,256.0,111.28,intel i7
161.0,16.0,8.15,512.0,277.11,intel i5
64.0,16.0,9.05,256.0,124.35,amd ryzen 7
187.0,16.0,7.01,256.0,24.4,intel i5
163.0,16.0,6.99,256.0,150.92,amd ryzen 5
130.0,16.0,,512.0,219.99,amd ryzen 7
212.0,16.0,8.32,256.0,151.11,amd ryzen 3
58.0,16.0,11.84,512.0,398.76,intel i7
179.0,16.0,6.28,256.0,170.97,intel i5
55.0,32.0,15.42,256.0,72.04,amd ryzen 5
105.0,32.0,14.22,,54.62,intel i5
128.0,16.0,7.21,512.0,358.49,intel i7
134.0,16.0,3.49,512.0,311.63,amd ryzen 7
255.0,16.0,5.05,256.0,211.94,amd ryzen 3
193.0,16.0,7.39,256.0,132.05,intel i5
134.0,16.0,9.39,256.0,225.72,amd ryzen 5
25.0,32.0,15.66,256.0,166.66,intel i7
177.0,16.0,4.86,512.0,,amd ryzen 5
208.0,16.0,5.66,512.0,203.24,intel i5
172.0,16.0,7.42,256.0,152.3,amd ryzen 5
25.0,32.0,19.37,512.0,355.7,amd ryzen 7
25.0,32.0,17.44,512.0,192.11,intel i7
25.0,32.0,15.89,256.0,129.16,amd ryzen 7
500.0,16.0,7.37,512.0,119.32,intel i3
25.0,32.0,16.16,256.0,227.29,amd ryzen 7
245.0,16.0,8.41,256.0,97.38,intel i3
268.0,16.0,6.28,256.0,95.7,intel i3
156.0,32.0,17.73,256.0,44.35,intel i3
25.0,32.0,12.34,256.0,228.14,amd ryzen 7
41.0,32.0,14.46,512.0,269.23,
196.0,16.0,6.47,256.0,124.34,amd ryzen 5
136.0,32.0,15.13,512.0,338.63,amd ryzen 3
191.0,16.0,13.08,512.0,186.31,intel i3
25.0,32.0,13.56,512.0,364.27,amd ryzen 7
107.0,16.0,8.46,256.0,165.17,intel i7
25.0,32.0,13.8,256.0,216.24,amd ryzen 7
114.0,16.0,,512.0,311.34,intel i7
236.0,16.0,5.88,256.0,137.45,amd ryzen 3
139.0,16.0,6.45,512.0,279.71,amd ryzen 7
91.0,16.0,10.45,256.0,155.68,intel i7
240.0,16.0,10.57,256.0,95.52,intel i3
233.0,16.0,8.25,512.0,273.62,amd ryzen 3
65.0,32.0,13.06,256.0,246.0,amd ryzen 5
172.0,16.0,8.6,256.0,113.68,intel i5
89.0,16.0,6.55,512.0,262.9,amd ryzen 7
273.0,16.0,5.28,512.0,233.32,intel i3
254.0,16.0,7.41,512.0,265.56,intel i3
125.0,16.0,4.51,512.0,268.01,amd ryzen 7
211.0,16.0,9.1,512.0,131.7,amd ryzen 3
25.0,32.0,13.03,512.0,302.75,amd ryzen 7
141.0,32.0,14.84,512.0,185.7,amd ryzen 3
187.0,16.0,8.55,256.0,210.84,intel i5
272.0,16.0,4.41,512.0,292.42,intel i3
142.0,32.0,13.99,256.0,190.87,amd ryzen 3
229.0,16.0,9.34,512.0,317.57,intel i3
223.0,16.0,6.59,256.0,212.83,amd ryzen 3
160.0,32.0,13.03,512.0,385.01,amd ryzen 3
77.0,32.0,13.79,256.0,134.68,amd ryzen 5
124.0,32.0,14.41,256.0,154.38,intel i5
135.0,16.0,7.51,512.0,280.73,intel i7
125.0,16.0,,256.0,211.19,intel i7
240.0,,6.16,256.0,185.31,amd ryzen 3
136.0,16.0,4.46,256.0,166.27,intel i7
62.0,32.0,10.34,256.0,98.06,amd ryzen 7
,16.0,6.62,512.0,209.08,amd ryzen 5
153.0,16.0,9.65,256.0,224.64,amd ryzen 5
166.0,16.0,5.05,256.0,84.6,amd ryzen 5
174.0,32.0,14.91,256.0,88.22,amd ryzen 3
58.0,32.0,12.48,512.0,261.99,intel i7
127.0,32.0,14.19,256.0,101.51,amd ryzen 3
139.0,16.0,4.87,512.0,349.66,amd ryzen 7
263.0,16.0,3.67,512.0,222.5,amd ryzen 3
190.0,16.0,9.04,512.0,,
136.0,16.0,9.65,256.0,117.65,amd ryzen 5
25.0,32.0,16.68,256.0,164.46,amd ryzen 7
164.0,32.0,11.85,256.0,126.37,amd ryzen 3
182.0,32.0,14.96,256.0,96.96,intel i3
82.0,16.0,11.86,256.0,169.55,intel i7
25.0,32.0,16.06,512.0,307.42,amd ryzen 7
136.0,16.0,8.12,256.0,,amd ryzen 5
104.0,16.0,12.34,256.0,149.22,intel i5
25.0,32.0,15.99,,305.37,amd ryzen 7
179.0,16.0,9.44,512.0,296.8,amd ryzen 3
155.0,16.0,9.85,256.0,10.0,intel i5
260.0,16.0,4.7,512.0,171.12,amd ryzen 3
243.0,16.0,7.77,256.0,157.52,amd ryzen 3
421.0,16.0,9.29,256.0,125.43,amd ryzen 3
124.0,16.0,8.33,512.0,280.35,intel i7
75.0,16.0,7.81,512.0,261.98,amd ryzen 7
196.0,16.0,12.89,256.0,173.78,intel i3
251.0,16.0,7.41,512.0,323.13,amd ryzen 3
265.0,16.0,3.25,256.0,183.67,amd ryzen 3
98.0,16.0,6.82,512.0,264.0,amd ryzen 7
25.0,32.0,15.39,256.0,185.45,amd ryzen 7
40.0,32.0,15.86,256.0,90.92,intel i7
136.0,16.0,5.61,512.0,272.84,amd ryzen 7
180.0,16.0,6.73,256.0,174.69,amd ryzen 5
177.0,32.0,14.69,512.0,221.67,intel i3
60.0,32.0,17.01,512.0,312.17,intel i5
165.0,16.0,3.89,512.0,249.05,intel i7
56.0,32.0,16.55,512.0,248.02,intel i5
93.0,16.0,9.24,512.0,147.85,intel i7
185.0,16.0,5.19,256.0,130.96,amd ryzen 5
120.0,32.0,13.22,256.0,94.72,intel i5
65.0,32.0,10.91,256.0,202.15,amd ryzen 7
240.0,16.0,6.7,512.0,240.1,amd ryzen 3
248.0,16.0,6.28,512.0,201.54,amd ryzen 3
253.0,16.0,6.94,256.0,97.46,intel i3
174.0,16.0,5.77,512.0,291.74,amd ryzen 5
119.0,32.0,15.56,256.0,195.14,amd ryzen 3
54.0,32.0,12.96,512.0,341.51,intel i7
87.0,16.0,8.12,256.0,141.5,amd ryzen 7
212.0,16.0,4.88,512.0,344.21,intel i5
56.0,32.0,18.49,256.0,187.64,intel i5
100.0,32.0,17.04,512.0,340.99,amd ryzen 3
233.0,16.0,8.16,256.0,219.14,amd ryzen 3
224.0,16.0,4.52,256.0,169.1,intel i5
195.0,16.0,11.2,256.0,196.01,intel i3
204.0,32.0,11.38,512.0,240.09,intel i3
35.0,32.0,18.24,512.0,220.41,intel i5
40.0,32.0,14.28,256.0,114.65,intel i7
243.0,16.0,6.3,512.0,373.31,amd ryzen 3
254.0,16.0,5.66,256.0,222.7,amd ryzen 3
87.0,16.0,9.29,512.0,259.08,amd ryzen 7
188.0,16.0,10.23,256.0,145.52,amd ryzen 3
263.0,16.0,5.44,256.0,150.81,amd ryzen 3
176.0,32.0,11.44,256.0,98.7,amd ryzen 3
136.0,16.0,5.32,,312.84,intel i7
163.0,32.0,15.98,256.0,246.0,intel i3
77.0,32.0,14.63,256.0,200.43,intel i5
82.0,32.0,14.77,512.0,299.26,amd ryzen 5
76.0,32.0,11.85,256.0,152.79,intel i7
25.0,32.0,11.03,512.0,,amd ryzen 7
65.0,32.0,14.76,512.0,131.82,amd ryzen 5
205.0,32.0,11.64,512.0,374.08,intel i3
194.0,16.0,8.52,512.0,220.48,amd ryzen 3
220.0,16.0,8.45,256.0,179.05,amd ryzen 3
215.0,16.0,7.48,256.0,125.83,amd ryzen 3
176.0,16.0,5.64,512.0,130.68,amd ryzen 5
273.0,16.0,5.11,512.0,167.63,amd ryzen 3
252.0,16.0,,512.0,222.66,amd ryzen 3
25.0,32.0,,512.0,234.37,intel i7
165.0,16.0,7.19,512.0,234.99,amd ryzen 5
