duration,total_ram,free_ram,total_disk,free_disk,processor
208,16.0,10.71,512.0,328.95,intel i3
65,16.0,9.17,512.0,275.37,amd ryzen 7
25,32.0,15.43,256.0,226.66,amd ryzen 7
31,32.0,16.19,256.0,101.41,intel i7
240,16.0,8.09,256.0,159.09,intel i3
227,16.0,8.57,512.0,168.99,amd ryzen 3
92,32.0,11.35,256.0,171.01,intel i7
151,32.0,15.38,512.0,264.1,amd ryzen 3
25,32.0,15.92,512.0,247.49,amd ryzen 7
204,16.0,9.06,512.0,189.08,amd ryzen 3
165,16.0,7.13,256.0,246.0,amd ryzen 5
63,32.0,12.93,512.0,315.6,intel i7
87,32.0,14.02,256.0,149.56,amd ryzen 5
225,16.0,8.56,256.0,119.75,amd ryzen 3
81,16.0,8.13,512.0,236.47,amd ryzen 7
133,16.0,4.22,512.0,256.62,amd ryzen 7
163,16.0,8.46,256.0,204.17,amd ryzen 5
135,32.0,14.34,512.0,327.15,amd ryzen 5
278,16.0,2.8,256.0,160.08,amd ryzen 3
36,16.0,14.02,512.0,312.89,amd ryzen 7
108,16.0,8.22,256.0,136.66,intel i7
166,16.0,6.66,256.0,74.08,amd ryzen 5
170,32.0,13.52,512.0,170.98,intel i3
279,16.0,6.64,256.0,10.0,intel i3
90,32.0,16.08,256.0,95.42,intel i5
256,16.0,7.81,512.0,326.86,intel i3
367,16.0,9.39,256.0,57.76,amd ryzen 5
36,32.0,14.69,512.0,229.74,intel i7
130,16.0,5.38,512.0,463.8,intel i7
243,16.0,8.34,256.0,10.0,intel i3
110,32.0,19.53,256.0,140.03,intel i3
103,16.0,8.13,256.0,75.57,intel i7
244,16.0,7.23,256.0,122.51,intel i3
135,16.0,2.99,512.0,246.14,amd ryzen 7
210,16.0,7.71,256.0,101.58,amd ryzen 3
106,16.0,7.85,256.0,132.9,intel i7
67,32.0,11.94,256.0,122.12,intel i7
209,16.0,4.82,512.0,398.05,intel i5
176,16.0,6.72,512.0,257.91,amd ryzen 5
238,16.0,5.33,512.0,224.7,amd ryzen 3
235,16.0,9.49,512.0,355.22,intel i3
163,16.0,2.22,512.0,284.86,amd ryzen 7
46,32.0,11.89,256.0,75.32,amd ryzen 7
108,16.0,8.92,256.0,105.24,intel i7
118,16.0,7.44,256.0,30.02,intel i7
135,16.0,4.51,256.0,147.85,amd ryzen 7
64,16.0,9.38,512.0,271.58,amd ryzen 7
180,16.0,6.04,512.0,325.17,intel i5
223,16.0,6.42,512.0,372.36,amd ryzen 3
66,32.0,12.92,512.0,299.76,amd ryzen 5
102,32.0,13.71,256.0,209.21,intel i5
203,16.0,4.56,512.0,243.57,amd ryzen 5
261,16.0,8.18,512.0,347.27,intel i3
91,16.0,6.38,512.0,312.11,amd ryzen 7
231,16.0,7.55,512.0,297.65,amd ryzen 3
223,16.0,3.94,512.0,232.51,intel i5
58,32.0,8.19,256.0,143.59,amd ryzen 7
242,16.0,9.62,256.0,147.85,intel i3
101,32.0,10.77,256.0,246.0,intel i7
180,16.0,6.42,256.0,100.87,amd ryzen 5
58,32.0,14.47,512.0,152.0,amd ryzen 5
153,16.0,8.88,256.0,246.0,amd ryzen 5
94,16.0,6.67,256.0,119.45,amd ryzen 7
85,16.0,9.44,512.0,253.56,amd ryzen 7
111,16.0,8.56,256.0,10.0,intel i7
159,16.0,7.39,256.0,79.93,intel i5
114,16.0,8.04,512.0,229.15,amd ryzen 7
109,16.0,12.68,256.0,63.5,amd ryzen 5
166,16.0,9.83,256.0,166.14,intel i5
241,16.0,7.27,512.0,380.94,intel i3
107,32.0,14.12,512.0,304.34,intel i5
254,16.0,3.75,512.0,318.77,amd ryzen 3
47,16.0,13.34,512.0,166.32,intel i7
60,32.0,11.46,256.0,74.01,amd ryzen 7
80,32.0,14.55,256.0,202.81,intel i5
152,16.0,9.32,256.0,50.7,intel i5
166,16.0,5.86,512.0,264.45,amd ryzen 5
63,16.0,11.38,256.0,246.0,intel i7
171,16.0,7.06,256.0,175.09,amd ryzen 5
25,32.0,14.21,512.0,165.19,amd ryzen 7
213,16.0,6.11,512.0,299.1,amd ryzen 3
109,16.0,9.56,512.0,258.14,amd ryzen 5
174,32.0,13.26,256.0,246.0,amd ryzen 3
182,32.0,15.26,512.0,251.03,intel i3
147,16.0,6.7,512.0,433.84,amd ryzen 5
150,16.0,9.78,256.0,246.0,intel i5
273,16.0,6.44,512.0,229.52,intel i7
227,16.0,4.84,512.0,332.59,amd ryzen 3
183,16.0,6.29,256.0,213.64,intel i5
283,16.0,8.35,512.0,292.81,intel i7
178,16.0,8.01,256.0,234.02,intel i5
250,16.0,8.95,256.0,95.53,intel i3
210,16.0,10.94,512.0,392.82,intel i3
132,16.0,5.76,512.0,302.99,amd ryzen 7
235,16.0,5.42,256.0,159.82,intel i5
251,16.0,4.12,512.0,204.96,amd ryzen 3
112,16.0,5.66,512.0,242.31,intel i7
109,16.0,6.17,512.0,283.18,amd ryzen 7
268,32.0,17.31,512.0,182.39,intel i3
82,16.0,8.95,512.0,241.9,amd ryzen 7
73,32.0,14.5,512.0,269.26,amd ryzen 5
270,16.0,3.46,256.0,167.87,amd ryzen 3
197,16.0,5.58,256.0,81.22,amd ryzen 5
220,16.0,4.96,512.0,250.07,intel i5
176,32.0,9.12,512.0,253.5,intel i5
169,16.0,6.59,256.0,10.0,amd ryzen 5
176,16.0,6.91,256.0,135.51,intel i5
126,32.0,17.89,512.0,279.69,intel i3
168,16.0,7.04,512.0,284.67,amd ryzen 5
25,32.0,15.45,256.0,239.65,intel i7
84,32.0,12.23,512.0,331.04,amd ryzen 5
116,16.0,5.64,512.0,386.1,amd ryzen 7
232,16.0,6.29,256.0,49.31,amd ryzen 3
252,16.0,6.32,512.0,216.56,amd ryzen 3
161,32.0,16.91,256.0,122.07,intel i3
100,32.0,14.99,512.0,321.2,intel i5
250,16.0,3.48,256.0,51.37,amd ryzen 3
215,16.0,7.41,512.0,189.98,amd ryzen 3
209,16.0,8.73,512.0,236.5,amd ryzen 3
193,16.0,5.35,512.0,334.31,intel i5
120,16.0,10.82,512.0,332.98,amd ryzen 5
249,16.0,8.01,512.0,295.57,intel i3
229,16.0,5.19,256.0,115.62,intel i5
130,32.0,16.27,256.0,92.35,amd ryzen 3
228,16.0,5.8,256.0,172.46,intel i3
154,16.0,5.46,512.0,252.48,amd ryzen 5
219,16.0,2.6,256.0,233.63,amd ryzen 5
117,16.0,5.39,512.0,325.84,intel i7
146,16.0,5.52,256.0,173.75,amd ryzen 7
247,16.0,6.14,512.0,393.6,intel i3
259,16.0,1.13,256.0,43.99,intel i5
173,16.0,7.14,512.0,264.85,intel i5
41,16.0,11.33,256.0,148.09,amd ryzen 7
158,16.0,5.64,256.0,153.47,amd ryzen 5
110,16.0,6.3,256.0,191.39,intel i7
53,32.0,15.53,512.0,236.97,amd ryzen 5
214,16.0,8.34,512.0,248.64,amd ryzen 3
225,16.0,6.09,256.0,119.61,amd ryzen 3
245,16.0,7.68,512.0,303.58,intel i3
32,32.0,14.98,256.0,139.65,intel i7
221,16.0,3.69,256.0,23.94,intel i5
158,32.0,14.3,256.0,85.96,amd ryzen 3
269,16.0,6.58,256.0,11.99,intel i3
104,32.0,10.74,256.0,71.28,amd ryzen 5
129,16.0,7.29,256.0,246.0,intel i7
76,32.0,16.42,512.0,298.14,amd ryzen 5
72,32.0,15.07,256.0,171.97,intel i5
108,16.0,7.75,256.0,72.21,intel i7
187,16.0,5.68,512.0,270.72,amd ryzen 5
80,32.0,15.58,512.0,299.08,intel i5
137,16.0,6.12,256.0,203.03,intel i7
133,16.0,9.47,256.0,84.39,amd ryzen 5
242,16.0,4.93,256.0,246.0,amd ryzen 3
47,32.0,14.47,256.0,185.16,intel i7
173,32.0,12.69,256.0,163.04,amd ryzen 3
278,16.0,4.33,512.0,274.85,intel i3
104,16.0,4.92,512.0,247.04,amd ryzen 7
103,32.0,15.45,256.0,171.99,intel i5
195,16.0,4.27,256.0,114.3,amd ryzen 5
180,16.0,8.94,256.0,128.43,intel i5
122,16.0,7.08,256.0,152.04,amd ryzen 7
265,16.0,2.37,256.0,246.0,amd ryzen 3
99,32.0,15.54,512.0,303.53,amd ryzen 3
25,32.0,13.57,256.0,104.15,amd ryzen 7
25,32.0,18.36,256.0,86.95,intel i7
171,16.0,8.1,512.0,350.37,intel i5
244,16.0,6.16,256.0,123.41,amd ryzen 3
184,16.0,6.39,256.0,207.72,amd ryzen 5
220,32.0,12.42,512.0,216.57,intel i3
150,16.0,9.96,256.0,199.66,intel i5
167,32.0,14.74,256.0,60.09,amd ryzen 3
154,32.0,15.1,512.0,288.85,amd ryzen 3
76,32.0,16.89,512.0,252.02,intel i5
124,16.0,10.93,256.0,106.11,intel i5
121,16.0,3.42,512.0,286.87,amd ryzen 7
116,16.0,6.7,256.0,246.0,intel i7
131,32.0,15.57,256.0,190.62,amd ryzen 3
141,16.0,4.42,512.0,200.6,intel i7
178,16.0,6.34,512.0,270.66,amd ryzen 5
159,16.0,8.34,256.0,227.64,intel i5
232,16.0,6.75,256.0,164.56,amd ryzen 3
219,16.0,8.36,512.0,319.12,amd ryzen 3
98,32.0,12.66,512.0,323.97,intel i5
301,16.0,3.76,512.0,234.66,intel i3
93,16.0,8.61,512.0,300.87,amd ryzen 7
159,16.0,7.25,256.0,246.0,amd ryzen 5
96,32.0,14.61,512.0,235.66,amd ryzen 5
83,32.0,15.22,256.0,128.78,amd ryzen 5
146,16.0,8.09,512.0,311.31,amd ryzen 5
72,32.0,16.51,512.0,267.03,intel i5
104,16.0,6.39,512.0,209.61,amd ryzen 7
90,16.0,7.89,512.0,243.99,amd ryzen 7
236,16.0,6.98,512.0,174.35,amd ryzen 3
86,32.0,14.92,256.0,18.65,amd ryzen 5
129,16.0,9.65,512.0,276.5,amd ryzen 5
242,16.0,8.69,256.0,170.82,intel i3
116,16.0,10.98,512.0,273.67,intel i5
115,16.0,10.61,256.0,112.95,intel i5
99,16.0,10.61,512.0,395.11,intel i7
123,16.0,5.69,256.0,234.95,amd ryzen 7
107,16.0,7.35,256.0,148.99,amd ryzen 7
25,32.0,17.05,256.0,65.13,intel i7
25,32.0,15.57,512.0,181.02,amd ryzen 7
34,32.0,17.14,512.0,389.46,amd ryzen 5
156,32.0,17.6,256.0,106.41,intel i3
167,32.0,11.52,256.0,145.53,amd ryzen 3
53,16.0,10.56,512.0,269.28,amd ryzen 7
170,16.0,7.52,512.0,195.86,amd ryzen 5
304,16.0,2.32,512.0,302.73,amd ryzen 3
78,16.0,9.26,256.0,124.08,intel i7
62,32.0,15.57,512.0,286.72,amd ryzen 5
87,16.0,8.01,256.0,49.47,amd ryzen 7
255,16.0,7.32,256.0,112.89,intel i3
116,16.0,5.16,512.0,307.2,amd ryzen 7
218,16.0,9.72,256.0,208.11,intel i3
205,16.0,7.59,512.0,283.46,amd ryzen 3
231,16.0,6.68,256.0,187.22,amd ryzen 3
65,32.0,12.97,256.0,105.02,amd ryzen 5
49,32.0,12.95,256.0,246.0,intel i7
191,32.0,11.77,256.0,44.08,intel i3
173,16.0,7.36,512.0,285.96,amd ryzen 5
252,16.0,6.44,256.0,97.22,intel i3
256,16.0,7.63,512.0,211.55,intel i3
255,16.0,7.49,512.0,186.37,intel i3
122,32.0,12.06,256.0,140.05,amd ryzen 5
222,16.0,4.46,512.0,249.53,intel i5
177,16.0,5.61,512.0,209.48,amd ryzen 5
229,16.0,3.72,256.0,179.36,intel i5
164,16.0,6.98,256.0,174.98,amd ryzen 5
85,16.0,10.37,256.0,84.18,amd ryzen 7
223,16.0,6.84,256.0,242.79,amd ryzen 3
190,16.0,5.37,256.0,125.11,intel i5
197,32.0,12.4,512.0,287.34,intel i3
105,16.0,7.6,512.0,303.03,amd ryzen 7
134,32.0,13.32,512.0,326.9,amd ryzen 3
25,32.0,14.81,256.0,47.98,amd ryzen 7
198,16.0,4.9,256.0,246.0,amd ryzen 5
93,16.0,7.24,512.0,466.14,intel i7
187,16.0,6.57,512.0,263.99,intel i5
170,32.0,14.0,512.0,319.51,amd ryzen 3
117,32.0,13.18,256.0,97.59,amd ryzen 5
149,16.0,6.7,512.0,276.23,amd ryzen 5
84,32.0,15.76,256.0,68.35,intel i5
234,16.0,4.47,512.0,224.48,intel i5
25,32.0,17.73,512.0,280.76,intel i7
194,32.0,12.04,512.0,217.31,intel i3
104,16.0,7.21,256.0,229.91,amd ryzen 7
107,32.0,12.62,256.0,10.0,intel i5
131,16.0,8.93,512.0,267.86,amd ryzen 5
225,16.0,9.63,512.0,112.83,intel i3
159,16.0,8.12,512.0,252.68,intel i5
198,32.0,11.54,256.0,152.87,amd ryzen 3
170,16.0,3.44,512.0,285.52,intel i7
70,32.0,10.58,256.0,107.92,amd ryzen 7
25,32.0,16.72,256.0,107.91,intel i7
141,16.0,9.13,512.0,285.0,amd ryzen 5
90,32.0,14.11,256.0,150.26,amd ryzen 5
27,32.0,13.03,256.0,160.87,amd ryzen 7
283,16.0,4.46,512.0,188.16,intel i3
133,32.0,15.71,256.0,69.65,intel i5
158,16.0,6.15,512.0,419.64,amd ryzen 5
303,16.0,7.43,256.0,63.4,intel i3
154,16.0,8.24,256.0,222.7,intel i5
58,16.0,10.32,512.0,399.42,amd ryzen 7
236,16.0,7.95,256.0,191.16,intel i3
154,16.0,9.53,512.0,302.02,intel i5
184,32.0,12.32,512.0,306.55,amd ryzen 3
255,16.0,5.52,256.0,37.22,amd ryzen 3
114,16.0,8.65,256.0,167.14,intel i7
256,16.0,7.51,256.0,246.0,intel i3
170,16.0,5.31,256.0,165.27,amd ryzen 5
249,16.0,8.51,256.0,246.0,intel i3
109,16.0,6.13,256.0,181.77,intel i7
94,32.0,14.11,512.0,245.17,intel i7
177,16.0,9.59,256.0,177.22,intel i5
106,32.0,16.59,512.0,169.9,amd ryzen 3
119,16.0,9.97,256.0,115.65,amd ryzen 5
196,16.0,3.45,256.0,222.62,amd ryzen 5
207,16.0,4.87,512.0,275.82,intel i5
167,16.0,8.68,256.0,100.65,amd ryzen 5
77,32.0,16.01,512.0,314.99,intel i5
72,16.0,8.45,512.0,280.41,amd ryzen 7
269,16.0,6.84,512.0,300.0,intel i3
122,16.0,7.57,256.0,105.42,intel i7
117,16.0,7.22,512.0,369.93,intel i7
250,16.0,8.27,256.0,189.21,intel i3
182,32.0,14.66,256.0,91.54,intel i3
103,16.0,8.39,256.0,71.58,intel i7
166,32.0,14.05,256.0,200.04,amd ryzen 3
64,32.0,15.07,512.0,404.92,amd ryzen 5
116,16.0,8.05,256.0,195.12,intel i7
107,16.0,4.24,256.0,194.75,amd ryzen 7
132,16.0,3.99,256.0,246.0,amd ryzen 7
162,16.0,8.16,512.0,264.1,amd ryzen 5
91,16.0,8.21,256.0,139.35,amd ryzen 7
159,16.0,6.63,256.0,232.89,amd ryzen 5
66,16.0,11.15,512.0,411.03,intel i7
55,32.0,15.74,512.0,281.9,amd ryzen 5
25,32.0,18.85,512.0,360.02,amd ryzen 7
25,32.0,14.36,512.0,310.92,amd ryzen 7
285,16.0,4.03,512.0,239.46,intel i3
39,32.0,12.73,512.0,374.02,amd ryzen 7
142,16.0,9.87,256.0,246.0,amd ryzen 5
143,32.0,15.98,512.0,304.96,amd ryzen 3
213,16.0,9.73,512.0,297.91,intel i3
25,32.0,13.83,256.0,82.62,amd ryzen 7
156,16.0,11.3,512.0,225.99,amd ryzen 3
290,16.0,4.45,256.0,10.0,intel i3
114,16.0,9.62,512.0,380.88,amd ryzen 5
80,16.0,9.59,256.0,143.58,amd ryzen 7
264,16.0,5.18,512.0,312.05,amd ryzen 3
88,16.0,8.58,256.0,175.06,amd ryzen 7
158,16.0,7.51,512.0,261.79,amd ryzen 5
34,32.0,14.19,512.0,190.49,intel i7
126,16.0,9.9,256.0,111.06,amd ryzen 5
235,16.0,7.88,256.0,213.3,amd ryzen 3
137,16.0,9.02,256.0,114.86,amd ryzen 5
123,32.0,15.34,256.0,106.02,amd ryzen 3
182,16.0,5.0,256.0,243.65,amd ryzen 5
131,16.0,6.95,512.0,246.05,amd ryzen 7
198,16.0,7.33,512.0,279.61,intel i5
188,16.0,10.72,256.0,148.48,amd ryzen 3
139,16.0,8.4,512.0,232.05,amd ryzen 5
126,16.0,5.68,512.0,364.04,intel i7
48,32.0,13.7,256.0,98.67,amd ryzen 5
125,32.0,12.42,512.0,291.59,intel i5
77,32.0,14.95,256.0,71.48,amd ryzen 5
87,16.0,10.03,256.0,167.72,amd ryzen 7
116,32.0,13.38,256.0,246.0,intel i5
216,16.0,6.92,256.0,43.14,intel i5
216,16.0,10.0,256.0,166.24,amd ryzen 3
25,32.0,16.37,512.0,291.82,amd ryzen 7
25,32.0,16.03,256.0,148.82,intel i7
64,32.0,11.94,256.0,12.0,amd ryzen 7
142,32.0,17.04,512.0,221.5,intel i3
91,32.0,12.44,256.0,246.0,intel i5
210,32.0,13.4,256.0,33.82,intel i3
153,16.0,8.9,256.0,158.4,amd ryzen 5
214,16.0,10.1,512.0,255.14,intel i3
41,32.0,12.46,256.0,204.85,amd ryzen 7
277,16.0,3.72,256.0,29.23,amd ryzen 3
157,32.0,13.44,256.0,200.49,amd ryzen 3
177,16.0,7.88,256.0,168.22,intel i5
128,16.0,5.62,256.0,112.29,amd ryzen 7
149,32.0,15.16,256.0,171.95,amd ryzen 3
25,32.0,15.83,256.0,116.82,intel i7
25,32.0,12.91,512.0,216.02,amd ryzen 7
221,16.0,7.67,256.0,103.84,amd ryzen 3
249,16.0,4.96,512.0,326.66,amd ryzen 3
89,16.0,10.12,512.0,227.0,amd ryzen 7
147,32.0,16.6,256.0,246.0,intel i3
25,32.0,16.51,512.0,308.33,intel i7
113,16.0,11.83,512.0,194.24,intel i5
25,32.0,17.02,256.0,210.91,amd ryzen 7
181,32.0,15.54,256.0,10.0,intel i3
121,16.0,5.5,512.0,433.58,intel i7
25,32.0,16.07,512.0,191.01,amd ryzen 7
90,32.0,14.52,256.0,214.84,amd ryzen 5
169,16.0,7.43,256.0,209.1,intel i5
122,16.0,11.67,512.0,205.67,intel i5
92,16.0,8.38,256.0,193.06,amd ryzen 7
220,16.0,7.9,256.0,228.62,intel i3
257,16.0,6.85,512.0,228.82,intel i7
138,16.0,9.36,256.0,33.81,amd ryzen 5
154,32.0,15.55,256.0,107.25,amd ryzen 3
242,16.0,2.6,512.0,200.14,intel i5
167,16.0,6.88,256.0,94.71,amd ryzen 5
182,16.0,3.79,256.0,119.64,amd ryzen 5
189,16.0,5.4,256.0,109.01,amd ryzen 5
69,32.0,12.41,256.0,227.19,amd ryzen 5
28,32.0,15.86,256.0,182.93,intel i7
161,32.0,13.34,512.0,279.41,amd ryzen 3
211,32.0,9.84,256.0,175.98,intel i3
42,32.0,19.17,256.0,130.81,intel i5
149,32.0,13.08,256.0,98.07,amd ryzen 3
140,16.0,3.41,512.0,402.51,amd ryzen 7
185,32.0,15.06,256.0,30.0,intel i3
25,32.0,16.42,512.0,229.3,amd ryzen 7
224,32.0,10.7,512.0,216.51,intel i3
119,32.0,14.44,256.0,188.33,intel i5
162,16.0,8.6,256.0,107.18,intel i5
161,32.0,12.82,512.0,263.76,amd ryzen 3
278,16.0,3.55,256.0,172.07,amd ryzen 3
199,16.0,10.53,512.0,363.23,amd ryzen 3
235,16.0,8.12,512.0,340.0,amd ryzen 3
66,32.0,14.54,512.0,222.28,amd ryzen 5
167,32.0,15.34,256.0,45.73,intel i3
73,16.0,8.33,256.0,246.0,amd ryzen 7
133,16.0,4.09,512.0,355.46,amd ryzen 7
156,16.0,12.13,512.0,295.66,amd ryzen 3
136,16.0,5.31,512.0,118.31,intel i7
137,16.0,3.78,512.0,276.16,amd ryzen 7
200,16.0,10.49,512.0,367.16,amd ryzen 3
132,32.0,10.27,256.0,179.74,amd ryzen 5
145,16.0,4.73,256.0,41.0,amd ryzen 7
90,16.0,9.85,256.0,167.77,intel i7
178,32.0,13.17,256.0,137.11,amd ryzen 3
121,32.0,15.45,256.0,88.34,amd ryzen 3
85,32.0,15.61,256.0,93.61,intel i5
176,16.0,6.5,256.0,163.96,intel i5
71,16.0,9.31,256.0,106.75,amd ryzen 7
25,32.0,17.54,256.0,141.25,intel i7
142,16.0,9.35,256.0,168.13,amd ryzen 5
72,16.0,9.8,512.0,311.7,amd ryzen 7
186,32.0,9.73,512.0,193.53,intel i5
162,32.0,12.75,512.0,313.24,amd ryzen 3
185,16.0,10.59,256.0,162.17,amd ryzen 3
265,16.0,5.26,256.0,154.69,intel i3
186,16.0,3.92,256.0,195.57,intel i5
235,16.0,9.4,256.0,10.1,intel i3
186,16.0,7.1,256.0,47.42,intel i5
155,32.0,12.39,256.0,237.53,amd ryzen 3
214,32.0,9.34,256.0,93.34,intel i3
200,32.0,10.52,256.0,10.0,amd ryzen 3
137,16.0,11.27,512.0,318.88,intel i5
232,16.0,6.23,512.0,338.75,amd ryzen 3
124,32.0,12.54,256.0,161.01,intel i5
120,16.0,4.3,512.0,215.02,amd ryzen 7
87,32.0,12.18,256.0,138.82,intel i5
197,16.0,6.23,256.0,187.28,intel i5
111,16.0,9.38,256.0,130.12,intel i7
132,32.0,15.67,512.0,285.84,amd ryzen 3
92,16.0,7.41,256.0,63.12,amd ryzen 7
166,32.0,14.49,256.0,246.0,amd ryzen 3
147,32.0,15.14,512.0,305.02,intel i3
258,16.0,7.85,512.0,185.32,intel i3
111,32.0,13.42,256.0,166.27,amd ryzen 5
158,16.0,7.9,512.0,389.15,amd ryzen 5
144,16.0,3.96,256.0,91.0,intel i7
113,32.0,17.91,256.0,107.26,amd ryzen 3
64,16.0,11.32,256.0,67.71,intel i7
41,32.0,12.81,256.0,235.72,amd ryzen 7
127,32.0,15.63,512.0,234.92,amd ryzen 3
252,16.0,4.83,512.0,376.11,amd ryzen 3
173,32.0,11.03,256.0,63.62,intel i7
186,16.0,10.63,256.0,116.2,intel i7
282,16.0,6.06,512.0,301.83,intel i3
295,16.0,2.82,256.0,89.25,intel i3
157,16.0,8.21,256.0,246.0,intel i5
158,16.0,7.98,256.0,246.0,intel i5
303,16.0,4.27,256.0,63.31,intel i3
302,16.0,2.6,512.0,284.03,amd ryzen 3
25,32.0,14.97,256.0,246.0,amd ryzen 7
25,32.0,13.68,256.0,91.37,amd ryzen 7
144,16.0,8.4,256.0,189.72,intel i5
86,16.0,10.14,256.0,74.13,amd ryzen 7
205,16.0,5.24,512.0,197.37,amd ryzen 5
73,32.0,14.35,256.0,56.02,amd ryzen 5
61,32.0,15.61,512.0,394.8,amd ryzen 5
180,16.0,8.69,256.0,25.56,intel i5
102,32.0,13.54,512.0,349.77,intel i5
97,32.0,12.31,512.0,241.93,amd ryzen 5
96,16.0,7.42,512.0,372.81,amd ryzen 7
69,16.0,8.6,256.0,52.54,amd ryzen 7
232,32.0,10.92,512.0,325.86,intel i3
227,16.0,7.66,256.0,187.02,intel i3
228,16.0,7.79,256.0,80.64,amd ryzen 3
76,32.0,10.07,512.0,390.85,intel i7
92,32.0,19.12,256.0,177.04,amd ryzen 3
161,16.0,7.67,256.0,30.35,intel i5
186,16.0,7.18,256.0,227.37,intel i5
185,16.0,4.75,512.0,370.93,amd ryzen 5
102,16.0,8.92,256.0,207.52,intel i7
115,32.0,14.11,512.0,258.59,amd ryzen 5
84,16.0,9.38,256.0,169.71,intel i7
163,32.0,12.92,256.0,27.01,amd ryzen 3
209,32.0,9.95,512.0,270.34,amd ryzen 3
223,16.0,10.7,256.0,89.57,intel i3
227,16.0,8.36,256.0,110.77,amd ryzen 3
188,32.0,12.87,256.0,235.39,intel i3
99,16.0,7.34,256.0,138.62,amd ryzen 7
247,16.0,8.46,256.0,116.49,intel i3
56,16.0,9.84,512.0,250.27,amd ryzen 7
211,16.0,10.63,256.0,130.24,intel i3
175,16.0,5.6,256.0,195.89,amd ryzen 5
25,32.0,16.08,256.0,180.04,amd ryzen 7
65,16.0,10.27,256.0,107.49,amd ryzen 7
138,16.0,10.59,512.0,195.29,intel i5
151,16.0,3.79,256.0,146.0,intel i7
208,16.0,6.39,256.0,10.0,amd ryzen 5
146,16.0,8.47,256.0,150.2,intel i5
111,16.0,5.76,256.0,246.0,intel i7
97,16.0,6.71,512.0,157.57,intel i7
48,32.0,15.74,512.0,287.26,amd ryzen 5
146,16.0,4.01,256.0,226.28,amd ryzen 7
123,16.0,7.06,512.0,271.02,intel i7
211,32.0,9.72,512.0,265.5,amd ryzen 3
142,16.0,9.43,256.0,79.54,amd ryzen 5
132,16.0,6.4,512.0,325.04,intel i7
191,16.0,5.42,512.0,246.5,intel i5
53,16.0,10.11,256.0,162.8,intel i7
154,32.0,13.44,256.0,153.7,amd ryzen 3
251,16.0,7.79,512.0,198.74,amd ryzen 3
246,16.0,6.75,256.0,191.38,intel i3
254,16.0,7.65,512.0,99.95,intel i3
200,16.0,4.52,256.0,237.74,amd ryzen 5
52,32.0,12.33,512.0,307.76,amd ryzen 7
170,32.0,11.41,256.0,10.0,amd ryzen 3
217,16.0,8.46,256.0,156.93,intel i3
25,32.0,16.58,256.0,88.01,amd ryzen 7
138,16.0,5.89,512.0,316.36,intel i7
27,32.0,15.78,256.0,43.16,amd ryzen 7
80,32.0,15.14,256.0,206.2,intel i5
225,16.0,8.37,256.0,122.48,amd ryzen 3
193,16.0,6.5,512.0,384.26,intel i5
153,32.0,14.52,256.0,119.33,amd ryzen 3
191,16.0,6.29,256.0,130.31,amd ryzen 5
261,16.0,6.49,256.0,246.0,intel i3
248,16.0,3.87,256.0,205.7,intel i5
181,16.0,9.9,256.0,148.24,amd ryzen 3
208,16.0,5.33,512.0,246.27,intel i5
131,32.0,11.24,512.0,220.88,intel i5
48,32.0,12.72,512.0,273.58,intel i7
110,16.0,6.75,512.0,279.86,intel i7
41,32.0,12.96,256.0,123.18,amd ryzen 7
217,16.0,5.21,256.0,117.09,intel i5
94,32.0,13.61,256.0,81.3,intel i5
147,16.0,10.23,256.0,96.81,intel i5
91,32.0,15.6,512.0,153.4,intel i5
25,32.0,16.3,512.0,244.27,amd ryzen 7
244,32.0,8.06,256.0,134.83,intel i3
96,16.0,7.04,512.0,325.28,amd ryzen 7
250,16.0,6.86,512.0,337.25,intel i3
25,32.0,13.21,256.0,153.76,intel i7
94,16.0,8.95,256.0,189.76,amd ryzen 7
150,16.0,7.94,256.0,217.59,intel i5
247,16.0,8.1,256.0,193.92,intel i3
192,16.0,7.0,512.0,160.55,intel i5
286,16.0,5.6,256.0,90.59,intel i3
128,16.0,8.15,256.0,138.62,amd ryzen 5
268,16.0,4.88,256.0,120.75,amd ryzen 3
100,16.0,8.93,512.0,254.96,intel i7
173,16.0,7.1,512.0,190.93,intel i5
25,32.0,16.39,512.0,282.01,intel i7
88,16.0,7.71,256.0,224.66,amd ryzen 7
272,16.0,7.0,256.0,166.12,intel i3
77,16.0,10.63,512.0,249.32,intel i7
188,32.0,11.37,512.0,242.44,amd ryzen 3
163,16.0,7.45,256.0,78.94,amd ryzen 5
101,32.0,15.48,256.0,86.42,intel i5
232,16.0,8.01,256.0,161.39,amd ryzen 3
108,16.0,9.56,512.0,218.88,intel i7
25,32.0,12.06,512.0,197.28,amd ryzen 7
40,32.0,14.04,256.0,194.72,amd ryzen 7
156,32.0,14.47,512.0,150.47,amd ryzen 3
141,16.0,7.84,512.0,388.64,intel i5
157,16.0,6.91,512.0,119.48,amd ryzen 5
96,16.0,7.05,512.0,362.35,amd ryzen 7
189,32.0,12.28,256.0,103.37,amd ryzen 3
163,16.0,4.56,256.0,147.62,intel i7
267,16.0,7.41,512.0,139.94,intel i3
170,16.0,6.65,256.0,89.68,amd ryzen 5
25,32.0,15.26,256.0,103.14,intel i7
155,16.0,8.25,512.0,380.93,intel i5
102,16.0,10.91,256.0,143.92,amd ryzen 5
137,16.0,9.15,512.0,485.61,intel i5
